Actual_Days_for_Shipping,Predicted_Days_for_Shipping,Prediction_Error
5.0,4.1834,0.8166000000000002
3.0,4.0224,-1.0224000000000002
2.0,2.0,0.0
3.0,3.5524,-0.5524
4.0,4.0344,-0.034399999999999764
3.0,3.9958,-0.9958
2.0,3.4038,-1.4038
3.0,3.9611,-0.9611000000000001
5.0,4.0518,0.9481999999999999
2.0,2.0,0.0
6.0,3.8777,2.1223
2.0,2.0,0.0
2.0,2.0,0.0
2.0,2.0,0.0
3.0,3.74,-0.7400000000000002
6.0,3.9665,2.0335
3.0,3.7721,-0.7721
2.0,2.0,0.0
2.0,4.0438,-2.0438
2.0,2.0,0.0
6.0,4.0055,1.9945000000000004
6.0,4.1687,1.8312999999999997
5.0,4.0144,0.9855999999999998
2.0,3.4191,-1.4190999999999998
2.0,2.0,0.0
5.0,4.0049,0.9950999999999999
6.0,4.4415,1.5585000000000004
2.0,2.0,0.0
2.0,3.9475,-1.9474999999999998
2.0,2.0,0.0
5.0,3.9832,1.0168
3.0,3.9797,-0.9796999999999998
4.0,3.9862,0.013799999999999812
5.0,4.3681,0.6318999999999999
3.0,4.1202,-1.1201999999999996
6.0,4.7191,1.2809
4.0,4.0709,-0.07089999999999996
0.0,0.0,0.0
6.0,4.0263,1.9737
2.0,3.9711,-1.9710999999999999
2.0,2.0,0.0
2.0,3.9146,-1.9146
0.0,0.0,0.0
3.0,3.8784,-0.8784000000000001
6.0,3.9942,2.0058
2.0,2.0,0.0
3.0,3.9894,-0.9893999999999998
2.0,3.9141,-1.9141
6.0,3.9939,2.0061
4.0,4.0222,-0.022199999999999775
2.0,3.9604,-1.9604
6.0,4.0944,1.9055999999999997
5.0,4.7184,0.2816000000000001
3.0,3.9357,-0.9357000000000002
5.0,4.021,0.9790000000000001
5.0,3.9455,1.0545
4.0,4.0354,-0.0354000000000001
2.0,3.9146,-1.9146
3.0,3.957,-0.9569999999999999
3.0,3.9843,-0.9843000000000002
2.0,2.0,0.0
6.0,4.0158,1.9842000000000004
2.0,3.6657,-1.6657000000000002
5.0,3.9884,1.0116
0.0,0.0,0.0
4.0,3.9741,0.025900000000000034
2.0,3.922,-1.9220000000000002
3.0,3.987,-0.9870000000000001
2.0,3.5213,-1.5213
5.0,4.0112,0.9888000000000003
6.0,4.1166,1.8834
3.0,3.9345,-0.9344999999999999
5.0,3.9362,1.0638
0.0,0.0,0.0
6.0,3.8639,2.1361
3.0,4.0249,-1.0248999999999997
2.0,3.7987,-1.7987000000000002
3.0,4.034,-1.0339999999999998
5.0,4.4931,0.5068999999999999
3.0,3.8759,-0.8759000000000001
6.0,4.2843,1.7157
6.0,4.5349,1.4650999999999996
2.0,3.6198,-1.6198000000000001
6.0,3.9448,2.0552
2.0,2.0,0.0
4.0,3.9831,0.016900000000000137
5.0,3.9545,1.0455
4.0,4.0492,-0.04919999999999991
3.0,3.8111,-0.8111000000000002
3.0,4.117,-1.117
6.0,4.5971,1.4028999999999998
2.0,3.9581,-1.9581
4.0,3.9984,0.0015999999999998238
2.0,3.9071,-1.9070999999999998
4.0,4.0261,-0.026099999999999568
3.0,3.9269,-0.9268999999999998
2.0,2.0,0.0
4.0,4.501,-0.5010000000000003
6.0,3.9358,2.0642
3.0,3.9169,-0.9169
6.0,3.8172,2.1828
1.0,0.9914,0.008600000000000052
2.0,3.8526,-1.8525999999999998
2.0,3.9701,-1.9701
2.0,4.1423,-2.1422999999999996
5.0,4.3328,0.6672000000000002
6.0,4.341,1.6589999999999998
5.0,3.9684,1.0316
3.0,3.7048,-0.7048000000000001
5.0,3.9746,1.0253999999999999
2.0,2.0,0.0
5.0,3.9074,1.0926
2.0,3.9835,-1.9834999999999998
4.0,4.0035,-0.0034999999999998366
2.0,3.7234,-1.7233999999999998
6.0,3.9805,2.0195
2.0,4.016,-2.016
5.0,3.9491,1.0509
2.0,4.0274,-2.0274
4.0,4.2357,-0.23569999999999958
2.0,3.9536,-1.9535999999999998
5.0,4.0824,0.9176000000000002
6.0,3.9856,2.0144
5.0,3.9861,1.0139
3.0,3.7609,-0.7608999999999999
6.0,4.6081,1.3918999999999997
5.0,4.2253,0.7747000000000002
2.0,3.9383,-1.9383
3.0,3.7147,-0.7147000000000001
3.0,3.7176,-0.7176
5.0,3.8929,1.1071
4.0,4.122,-0.12199999999999989
2.0,3.7544,-1.7544
5.0,4.041,0.9589999999999996
2.0,2.0,0.0
5.0,4.0088,0.9912000000000001
5.0,3.993,1.0070000000000001
2.0,2.0,0.0
6.0,4.5382,1.4618000000000002
2.0,2.0,0.0
2.0,2.0,0.0
6.0,4.8484,1.1516000000000002
2.0,2.0,0.0
3.0,3.9626,-0.9626000000000001
5.0,3.9962,1.0038
4.0,3.9587,0.041300000000000114
4.0,3.9594,0.04059999999999997
4.0,4.0235,-0.0235000000000003
5.0,4.1867,0.8132999999999999
2.0,2.0,0.0
2.0,3.9141,-1.9141
2.0,2.0,0.0
1.0,0.9893,0.010700000000000043
2.0,2.0,0.0
2.0,2.0,0.0
2.0,2.0,0.0
0.0,0.0,0.0
2.0,4.1828,-2.1828000000000003
5.0,3.9384,1.0615999999999999
3.0,3.9519,-0.9519000000000002
2.0,4.092,-2.0919999999999996
2.0,2.0,0.0
2.0,4.0333,-2.0332999999999997
4.0,3.9739,0.026100000000000012
4.0,3.953,0.04700000000000015
4.0,3.9913,0.008700000000000152
2.0,3.5576,-1.5575999999999999
4.0,3.9649,0.03509999999999991
2.0,3.8358,-1.8357999999999999
2.0,3.9651,-1.9651
1.0,0.9926,0.007399999999999962
5.0,3.9686,1.0314
5.0,4.0473,0.9527000000000001
4.0,4.0448,-0.044800000000000395
4.0,3.9505,0.0495000000000001
2.0,3.9885,-1.9885000000000002
6.0,4.4907,1.5092999999999996
2.0,2.0,0.0
6.0,4.1074,1.8925999999999998
5.0,4.049,0.9509999999999996
4.0,4.0417,-0.041699999999999626
3.0,4.1322,-1.1322
2.0,4.0053,-2.0053
6.0,3.8982,2.1018
1.0,0.9914,0.008600000000000052
0.0,0.0,0.0
5.0,3.92,1.08
2.0,2.0,0.0
0.0,0.0,0.0
4.0,4.3975,-0.39749999999999996
0.0,0.0,0.0
2.0,3.8053,-1.8053
4.0,3.9412,0.058800000000000185
0.0,0.0,0.0
2.0,3.7855,-1.7854999999999999
6.0,3.9387,2.0613
4.0,4.0135,-0.013499999999999623
3.0,3.9836,-0.9836
2.0,2.0,0.0
3.0,3.9456,-0.9456000000000002
5.0,4.2693,0.7306999999999997
4.0,4.3079,-0.30790000000000006
3.0,3.9915,-0.9914999999999998
2.0,2.0,0.0
2.0,3.702,-1.702
2.0,4.0259,-2.0259
5.0,4.0514,0.9485999999999999
1.0,0.9906,0.009399999999999964
2.0,3.9979,-1.9979
4.0,4.0383,-0.03829999999999956
5.0,3.8153,1.1846999999999999
6.0,4.5767,1.4233000000000002
2.0,3.8412,-1.8412000000000002
2.0,2.0,0.0
5.0,4.027,0.9729999999999999
4.0,3.8749,0.1251000000000002
3.0,4.2119,-1.2119
2.0,3.9933,-1.9933
6.0,3.938,2.062
4.0,3.9669,0.03310000000000013
5.0,4.4444,0.5556000000000001
4.0,4.0128,-0.012800000000000367
6.0,4.5065,1.4935
4.0,4.5508,-0.5507999999999997
4.0,4.0108,-0.010799999999999699
2.0,4.3406,-2.3406000000000002
3.0,3.9978,-0.9977999999999998
4.0,4.0579,-0.05790000000000006
2.0,3.8404,-1.8403999999999998
1.0,0.9926,0.007399999999999962
1.0,0.9926,0.007399999999999962
2.0,3.8859,-1.8859
5.0,3.9937,1.0063
1.0,0.9887,0.011299999999999977
5.0,4.0137,0.9863
2.0,3.9828,-1.9828000000000001
3.0,3.9612,-0.9611999999999998
4.0,3.9968,0.0032000000000000917
2.0,2.0,0.0
4.0,4.1511,-0.15109999999999957
5.0,3.8816,1.1183999999999998
5.0,3.9687,1.0312999999999999
2.0,2.0,0.0
2.0,2.0,0.0
2.0,3.9319,-1.9319000000000002
2.0,2.0,0.0
6.0,4.3098,1.6902
2.0,3.9425,-1.9425
6.0,4.2086,1.7914000000000003
3.0,3.9879,-0.9878999999999998
2.0,3.9162,-1.9162
2.0,2.0,0.0
5.0,3.9954,1.0046
3.0,4.3659,-1.3659
3.0,3.9703,-0.9702999999999999
5.0,3.983,1.017
3.0,3.8972,-0.8972000000000002
5.0,3.9965,1.0034999999999998
5.0,3.9788,1.0211999999999999
5.0,3.9889,1.0110999999999999
2.0,3.872,-1.8719999999999999
3.0,3.8425,-0.8424999999999998
1.0,0.9909,0.009099999999999997
1.0,0.9929,0.007099999999999995
5.0,4.0064,0.9935999999999998
6.0,3.9603,2.0397
2.0,3.7509,-1.7509000000000001
2.0,3.6098,-1.6098
4.0,3.9633,0.03670000000000018
0.0,0.0,0.0
4.0,3.9039,0.09609999999999985
6.0,4.0108,1.9892000000000003
4.0,4.0432,-0.04319999999999968
6.0,4.0302,1.9698000000000002
5.0,3.9782,1.0217999999999998
5.0,4.0445,0.9554999999999998
2.0,3.8077,-1.8077
5.0,4.2331,0.7668999999999997
4.0,3.9686,0.031400000000000095
5.0,3.8197,1.1803
6.0,4.0799,1.9200999999999997
4.0,3.9291,0.07089999999999996
3.0,4.0039,-1.0038999999999998
2.0,2.0,0.0
4.0,4.3484,-0.3483999999999998
3.0,3.6915,-0.6915
2.0,2.0,0.0
2.0,2.0,0.0
1.0,0.9926,0.007399999999999962
4.0,3.7404,0.25959999999999983
3.0,4.0314,-1.0313999999999997
6.0,3.992,2.008
4.0,3.9937,0.006299999999999972
4.0,4.4443,-0.44430000000000014
2.0,2.0,0.0
3.0,3.931,-0.931
2.0,3.9389,-1.9388999999999998
6.0,4.0204,1.9795999999999996
5.0,3.998,1.0019999999999998
2.0,3.9575,-1.9575
6.0,4.0444,1.9555999999999996
1.0,0.9929,0.007099999999999995
2.0,2.0,0.0
6.0,4.1916,1.8083999999999998
2.0,3.8986,-1.8986
2.0,2.0,0.0
2.0,3.6548,-1.6547999999999998
2.0,2.0,0.0
3.0,3.9102,-0.9102000000000001
4.0,4.3186,-0.3186
4.0,4.0276,-0.027599999999999625
2.0,2.0,0.0
4.0,4.1045,-0.10449999999999982
1.0,0.9929,0.007099999999999995
2.0,3.9216,-1.9216000000000002
4.0,3.9922,0.007800000000000029
4.0,3.7787,0.22129999999999983
3.0,4.3112,-1.3112000000000004
5.0,4.0678,0.9321999999999999
3.0,4.1495,-1.1494999999999997
6.0,4.6009,1.3990999999999998
0.0,0.0,0.0
2.0,4.1724,-2.1723999999999997
0.0,0.0,0.0
6.0,4.0713,1.9287
4.0,4.0066,-0.006599999999999717
4.0,4.0002,-0.00020000000000042206
5.0,4.3904,0.6096000000000004
2.0,3.7337,-1.7336999999999998
2.0,3.9544,-1.9544000000000001
3.0,4.0047,-1.0046999999999997
1.0,0.9929,0.007099999999999995
4.0,3.9384,0.06159999999999988
2.0,2.0,0.0
3.0,3.9561,-0.9561000000000002
3.0,3.93,-0.9300000000000002
0.0,0.0,0.0
2.0,3.8485,-1.8485
2.0,2.0,0.0
1.0,0.9926,0.007399999999999962
4.0,4.1115,-0.11150000000000038
6.0,4.2483,1.7516999999999996
4.0,3.9662,0.03379999999999983
6.0,4.0389,1.9611
6.0,4.5213,1.4787
2.0,2.0,0.0
2.0,2.0,0.0
4.0,4.0744,-0.0743999999999998
1.0,0.9933,0.006700000000000039
5.0,4.051,0.9489999999999998
3.0,3.7954,-0.7953999999999999
0.0,0.0,0.0
2.0,3.614,-1.6139999999999999
5.0,4.2406,0.7594000000000003
3.0,4.0672,-1.0671999999999997
5.0,3.7936,1.2064
5.0,3.9961,1.0038999999999998
4.0,4.0393,-0.03929999999999989
4.0,3.9679,0.032099999999999795
3.0,3.9151,-0.9150999999999998
2.0,3.987,-1.987
2.0,2.0,0.0
5.0,4.1151,0.8849
5.0,3.9682,1.0318
2.0,3.9315,-1.9315000000000002
6.0,4.3622,1.6378000000000004
2.0,3.3335,-1.3335
6.0,4.3632,1.6368
2.0,2.0,0.0
4.0,4.0227,-0.022700000000000387
3.0,4.1498,-1.1498
5.0,3.9941,1.0059
3.0,3.9582,-0.9582000000000002
5.0,3.981,1.0190000000000001
5.0,3.9606,1.0394
2.0,2.0,0.0
3.0,3.7993,-0.7993000000000001
2.0,3.9859,-1.9859
6.0,4.0192,1.9808000000000003
6.0,4.0218,1.9782000000000002
2.0,3.9746,-1.9746000000000001
2.0,2.0,0.0
6.0,3.9882,2.0118
6.0,4.1079,1.8921000000000001
2.0,2.0,0.0
4.0,3.8136,0.1863999999999999
2.0,2.0,0.0
2.0,2.0,0.0
2.0,3.8039,-1.8039
2.0,3.9845,-1.9845000000000002
6.0,3.9911,2.0089
5.0,4.1383,0.8616999999999999
1.0,0.9926,0.007399999999999962
4.0,4.1021,-0.10210000000000008
3.0,3.7693,-0.7692999999999999
2.0,3.4238,-1.4238
2.0,3.9254,-1.9253999999999998
2.0,3.6623,-1.6623
5.0,4.0369,0.9630999999999998
3.0,3.9361,-0.9361000000000002
6.0,4.0494,1.9505999999999997
5.0,4.4805,0.5194999999999999
2.0,3.8402,-1.8401999999999998
2.0,2.0,0.0
4.0,4.0098,-0.009800000000000253
4.0,3.9267,0.07330000000000014
2.0,3.9096,-1.9096000000000002
1.0,0.9926,0.007399999999999962
3.0,4.1247,-1.1246999999999998
3.0,3.8644,-0.8643999999999998
2.0,3.8413,-1.8413
6.0,4.8543,1.1456999999999997
2.0,3.9947,-1.9947
5.0,4.128,0.8719999999999999
5.0,4.226,0.774
4.0,3.8348,0.1652
6.0,4.0455,1.9545000000000003
5.0,4.1668,0.8331999999999997
4.0,3.6691,0.3309000000000002
6.0,4.6607,1.3392999999999997
2.0,2.0,0.0
4.0,4.1875,-0.1875
2.0,2.0,0.0
2.0,3.5288,-1.5288
6.0,4.0306,1.9694000000000003
5.0,4.1027,0.8973000000000004
2.0,2.0,0.0
5.0,3.8346,1.1654
0.0,0.0,0.0
6.0,4.0436,1.9564000000000004
6.0,4.0996,1.9004000000000003
2.0,2.0,0.0
3.0,4.0034,-1.0034
2.0,2.0,0.0
2.0,3.9316,-1.9316
6.0,3.7397,2.2603
5.0,3.9616,1.0384000000000002
6.0,4.0428,1.9572000000000003
1.0,0.9906,0.009399999999999964
5.0,3.9494,1.0506000000000002
4.0,3.9963,0.0036999999999998145
3.0,4.0545,-1.0545
5.0,4.2506,0.7493999999999996
3.0,3.9715,-0.9714999999999998
4.0,4.0223,-0.02230000000000043
2.0,3.7529,-1.7529
5.0,3.9648,1.0352000000000001
3.0,3.9933,-0.9933000000000001
3.0,3.8656,-0.8656000000000001
3.0,3.5899,-0.5899000000000001
2.0,2.0,0.0
2.0,2.0,0.0
2.0,2.0,0.0
1.0,0.9884,0.011600000000000055
3.0,3.8601,-0.8601000000000001
4.0,3.985,0.015000000000000124
5.0,4.5745,0.42550000000000043
3.0,3.9197,-0.9197000000000002
3.0,3.7392,-0.7391999999999999
2.0,2.0,0.0
6.0,4.7891,1.2108999999999996
3.0,3.9354,-0.9354
6.0,4.0081,1.9919000000000002
3.0,3.9247,-0.9247000000000001
0.0,0.0,0.0
2.0,3.9064,-1.9064
2.0,3.9937,-1.9937
1.0,0.9926,0.007399999999999962
3.0,3.8916,-0.8916
6.0,4.6683,1.3316999999999997
3.0,3.8841,-0.8841000000000001
3.0,3.9143,-0.9142999999999999
3.0,4.3,-1.2999999999999998
4.0,3.968,0.03200000000000003
2.0,2.0,0.0
5.0,3.9562,1.0438
2.0,2.0,0.0
3.0,3.971,-0.9710000000000001
6.0,4.2068,1.7931999999999997
6.0,4.0325,1.9675000000000002
3.0,3.8612,-0.8612000000000002
4.0,3.981,0.019000000000000128
6.0,4.0555,1.9444999999999997
3.0,3.9931,-0.9931000000000001
3.0,3.9976,-0.9975999999999998
5.0,4.0831,0.9169
2.0,3.9352,-1.9352
6.0,4.7062,1.2938
6.0,3.949,2.051
5.0,4.0183,0.9817
2.0,3.3879,-1.3879000000000001
2.0,2.0,0.0
4.0,3.9014,0.0985999999999998
2.0,4.0309,-2.0309
1.0,0.9906,0.009399999999999964
2.0,2.0,0.0
3.0,3.4933,-0.49330000000000007
2.0,2.0,0.0
4.0,4.044,-0.043999999999999595
4.0,4.1844,-0.18440000000000012
5.0,4.3645,0.6355000000000004
4.0,4.0193,-0.019300000000000317
4.0,3.6453,0.3546999999999998
2.0,4.0624,-2.0624000000000002
2.0,3.9737,-1.9737
2.0,2.0,0.0
5.0,4.343,0.657
2.0,3.9519,-1.9519000000000002
1.0,0.9914,0.008600000000000052
2.0,2.0,0.0
3.0,3.8231,-0.8231000000000002
4.0,4.3382,-0.3381999999999996
5.0,3.8117,1.1883
6.0,4.2066,1.7934
2.0,2.0,0.0
3.0,3.9498,-0.9498000000000002
1.0,0.993,0.007000000000000006
6.0,4.0403,1.9596999999999998
5.0,4.526,0.4740000000000002
2.0,2.0,0.0
3.0,4.1003,-1.1002999999999998
6.0,3.9951,2.0049
3.0,3.9582,-0.9582000000000002
2.0,2.0,0.0
3.0,3.9357,-0.9357000000000002
1.0,0.9929,0.007099999999999995
2.0,3.5778,-1.5777999999999999
2.0,3.6314,-1.6314000000000002
5.0,3.9912,1.0088
3.0,3.9168,-0.9167999999999998
2.0,3.7074,-1.7073999999999998
4.0,3.7575,0.24250000000000016
4.0,4.0083,-0.008300000000000196
4.0,3.8911,0.10890000000000022
6.0,4.1462,1.8537999999999997
4.0,4.0163,-0.016300000000000203
4.0,4.0096,-0.009599999999999831
5.0,4.0266,0.9733999999999998
2.0,2.0,0.0
2.0,3.9532,-1.9531999999999998
2.0,2.0,0.0
2.0,2.0,0.0
2.0,3.7228,-1.7227999999999999
4.0,4.0182,-0.018200000000000216
2.0,2.0,0.0
0.0,0.0,0.0
2.0,3.8055,-1.8054999999999999
4.0,4.0128,-0.012800000000000367
6.0,3.9981,2.0019
5.0,3.9848,1.0152
6.0,4.026,1.9740000000000002
2.0,2.0,0.0
3.0,3.7402,-0.7402000000000002
0.0,0.0,0.0
3.0,3.8633,-0.8633000000000002
1.0,0.9917,0.008299999999999974
2.0,3.9763,-1.9763000000000002
6.0,4.0745,1.9255000000000004
2.0,3.4676,-1.4676
2.0,2.0,0.0
4.0,3.994,0.005999999999999783
3.0,4.1578,-1.1578
2.0,2.0,0.0
2.0,3.4167,-1.4167
3.0,3.8416,-0.8416000000000001
6.0,4.2779,1.7221000000000002
4.0,3.9548,0.04519999999999991
6.0,4.2034,1.7965999999999998
4.0,3.7335,0.2665000000000002
5.0,4.1285,0.8715000000000002
4.0,4.0155,-0.015500000000000291
3.0,3.7568,-0.7568000000000001
2.0,2.0,0.0
1.0,0.9926,0.007399999999999962
4.0,3.922,0.07799999999999985
4.0,3.942,0.05799999999999983
3.0,3.9568,-0.9567999999999999
2.0,3.9692,-1.9691999999999998
4.0,3.8681,0.1318999999999999
5.0,3.9679,1.0320999999999998
3.0,3.9824,-0.9824000000000002
3.0,3.8588,-0.8588
3.0,3.9317,-0.9317000000000002
5.0,3.95,1.0499999999999998
4.0,3.9999,0.00010000000000021103
6.0,3.8811,2.1189
2.0,3.9292,-1.9291999999999998
0.0,0.0,0.0
2.0,3.4741,-1.4741
4.0,3.9425,0.05750000000000011
2.0,2.0,0.0
6.0,4.0582,1.9417999999999997
4.0,3.7035,0.2965
2.0,2.0,0.0
3.0,3.9996,-0.9996
6.0,4.0957,1.9043
5.0,4.01,0.9900000000000002
5.0,4.1405,0.8594999999999997
4.0,4.006,-0.006000000000000227
6.0,3.9186,2.0814
3.0,3.917,-0.9169999999999998
6.0,4.0642,1.9358000000000004
3.0,3.97,-0.9700000000000002
5.0,4.4486,0.5514000000000001
3.0,4.0089,-1.0088999999999997
5.0,4.0525,0.9474999999999998
5.0,3.9688,1.0312000000000001
2.0,2.0,0.0
3.0,4.0238,-1.0237999999999996
2.0,2.0,0.0
4.0,4.032,-0.03200000000000003
0.0,0.0,0.0
5.0,3.9781,1.0219
2.0,3.8171,-1.8171
2.0,4.0058,-2.0058
3.0,3.9735,-0.9735
2.0,3.8857,-1.8857
6.0,4.2133,1.7866999999999997
1.0,0.9914,0.008600000000000052
2.0,2.0,0.0
2.0,3.8789,-1.8788999999999998
0.0,0.0,0.0
3.0,4.0003,-1.0003000000000002
2.0,2.0,0.0
2.0,2.0,0.0
0.0,0.0,0.0
6.0,4.102,1.8979999999999997
4.0,4.0902,-0.09020000000000028
5.0,4.0952,0.9047999999999998
3.0,4.018,-1.0179999999999998
3.0,3.5791,-0.5791
2.0,4.0065,-2.0065
4.0,3.8182,0.18179999999999996
3.0,3.992,-0.992
5.0,3.6552,1.3448000000000002
4.0,3.98,0.020000000000000018
6.0,4.2389,1.7610999999999999
6.0,4.0076,1.9924
3.0,3.8736,-0.8736000000000002
6.0,4.0364,1.9635999999999996
5.0,4.0709,0.9291
3.0,4.0611,-1.0610999999999997
3.0,3.5251,-0.5251000000000001
3.0,4.089,-1.0890000000000004
6.0,4.0229,1.9771
4.0,4.3363,-0.3362999999999996
4.0,4.0004,-0.00039999999999995595
2.0,2.0,0.0
2.0,3.9916,-1.9916
3.0,4.0964,-1.0964
1.0,0.9918,0.008199999999999985
6.0,4.1358,1.8642000000000003
2.0,2.0,0.0
6.0,3.9917,2.0083
6.0,4.0104,1.9896000000000003
6.0,4.2621,1.7378999999999998
3.0,4.033,-1.0330000000000004
6.0,4.0354,1.9646
2.0,4.0196,-2.0195999999999996
5.0,3.9215,1.0785
2.0,3.9602,-1.9602
6.0,4.0097,1.9903000000000004
3.0,4.032,-1.032
2.0,3.9577,-1.9577
2.0,3.9807,-1.9807000000000001
5.0,4.0114,0.9885999999999999
4.0,3.8924,0.10760000000000014
6.0,4.164,1.8360000000000003
2.0,2.0,0.0
4.0,4.2995,-0.2995000000000001
2.0,3.615,-1.6150000000000002
3.0,3.9481,-0.9481000000000002
4.0,3.769,0.23099999999999987
2.0,2.0,0.0
3.0,3.9851,-0.9851000000000001
6.0,4.0139,1.9861000000000004
3.0,3.3706,-0.37060000000000004
2.0,2.0,0.0
2.0,3.7555,-1.7555
2.0,2.0,0.0
6.0,3.9425,2.0575
2.0,3.9616,-1.9615999999999998
2.0,2.0,0.0
2.0,2.0,0.0
2.0,2.0,0.0
4.0,4.0274,-0.02740000000000009
3.0,3.9727,-0.9727000000000001
2.0,3.9856,-1.9855999999999998
5.0,3.9917,1.0083000000000002
3.0,3.9596,-0.9596
2.0,2.0,0.0
1.0,0.9933,0.006700000000000039
3.0,3.7617,-0.7616999999999998
2.0,3.7483,-1.7483
2.0,2.0,0.0
1.0,0.9926,0.007399999999999962
6.0,4.0661,1.9339000000000004
3.0,3.9802,-0.9802
6.0,4.0473,1.9527
2.0,2.0,0.0
5.0,3.9997,1.0003000000000002
4.0,4.0065,-0.00649999999999995
3.0,3.9792,-0.9792000000000001
2.0,3.9869,-1.9868999999999999
2.0,3.7008,-1.7008
5.0,4.5354,0.4645999999999999
6.0,3.9928,2.0072
5.0,3.9197,1.0802999999999998
5.0,4.3224,0.6776
2.0,2.0,0.0
6.0,3.9574,2.0426
3.0,3.7509,-0.7509000000000001
3.0,3.8436,-0.8435999999999999
2.0,2.0,0.0
2.0,3.9841,-1.9841000000000002
4.0,4.1703,-0.17030000000000012
5.0,4.0259,0.9741
6.0,3.801,2.199
6.0,5.1063,0.8936999999999999
1.0,0.9917,0.008299999999999974
5.0,4.2083,0.7916999999999996
3.0,4.0532,-1.0532000000000004
6.0,3.9972,2.0028
6.0,4.0198,1.9802
5.0,3.8009,1.1991
2.0,3.8141,-1.8140999999999998
2.0,3.7681,-1.7681
6.0,4.0485,1.9515000000000002
2.0,2.0,0.0
4.0,4.1954,-0.19540000000000024
2.0,3.6507,-1.6507
5.0,4.0497,0.9503000000000004
4.0,3.9661,0.03390000000000004
1.0,0.9914,0.008600000000000052
3.0,4.044,-1.0439999999999996
2.0,2.0,0.0
5.0,3.8526,1.1474000000000002
5.0,4.1005,0.8994999999999997
5.0,4.1864,0.8136000000000001
2.0,2.0,0.0
5.0,4.0194,0.9805999999999999
5.0,3.9452,1.0548000000000002
4.0,3.9391,0.060900000000000176
3.0,3.9957,-0.9956999999999998
2.0,2.0,0.0
0.0,0.0,0.0
2.0,3.9777,-1.9777
6.0,4.2382,1.7618
3.0,3.8457,-0.8456999999999999
4.0,4.0151,-0.015100000000000335
3.0,4.0734,-1.0734000000000004
6.0,4.0906,1.9093999999999998
4.0,3.9414,0.05860000000000021
4.0,3.9702,0.029799999999999827
5.0,4.5474,0.45260000000000034
2.0,2.0,0.0
3.0,3.7624,-0.7624
5.0,4.0812,0.9188000000000001
5.0,3.8807,1.1193
0.0,0.0,0.0
5.0,3.8962,1.1038000000000001
3.0,3.9763,-0.9763000000000002
0.0,0.0,0.0
5.0,4.3595,0.6405000000000003
2.0,4.0585,-2.0585000000000004
3.0,4.0234,-1.0233999999999996
6.0,4.206,1.7939999999999996
2.0,2.0,0.0
2.0,2.0,0.0
5.0,4.0269,0.9730999999999996
2.0,3.5578,-1.5577999999999999
2.0,2.0,0.0
2.0,2.0,0.0
2.0,2.0,0.0
4.0,3.9808,0.019200000000000106
2.0,2.0,0.0
3.0,4.0759,-1.0758999999999999
3.0,3.8942,-0.8942000000000001
4.0,3.848,0.15200000000000014
2.0,2.0,0.0
2.0,2.0,0.0
3.0,4.1294,-1.1294000000000004
2.0,3.9675,-1.9674999999999998
2.0,2.0,0.0
6.0,4.1672,1.8327999999999998
2.0,2.0,0.0
4.0,3.9579,0.042100000000000026
2.0,2.0,0.0
3.0,3.9561,-0.9561000000000002
3.0,3.9931,-0.9931000000000001
4.0,3.9622,0.037799999999999834
2.0,2.0,0.0
2.0,2.0,0.0
4.0,3.6939,0.3060999999999998
2.0,2.0,0.0
6.0,4.1831,1.8169000000000004
5.0,4.145,0.8550000000000004
2.0,2.0,0.0
3.0,3.9729,-0.9729000000000001
5.0,3.9969,1.0030999999999999
2.0,2.0,0.0
2.0,3.9863,-1.9863
1.0,0.9926,0.007399999999999962
4.0,3.932,0.06800000000000006
3.0,3.5948,-0.5948000000000002
5.0,4.0272,0.9728000000000003
0.0,0.0,0.0
2.0,2.0,0.0
4.0,3.9935,0.00649999999999995
6.0,4.0286,1.9714
2.0,4.0253,-2.0252999999999997
5.0,3.9881,1.0118999999999998
0.0,0.0,0.0
6.0,4.0027,1.9973
2.0,2.0,0.0
4.0,4.4583,-0.4583000000000004
5.0,4.0603,0.9397000000000002
2.0,2.0,0.0
6.0,4.2194,1.7805999999999997
3.0,3.9715,-0.9714999999999998
3.0,3.9448,-0.9447999999999999
5.0,4.0092,0.9908000000000001
4.0,3.9844,0.015600000000000058
3.0,3.9827,-0.9826999999999999
0.0,0.0,0.0
2.0,2.0,0.0
4.0,4.0332,-0.033199999999999896
2.0,2.0,0.0
2.0,2.0,0.0
2.0,3.9019,-1.9019
4.0,3.9763,0.023699999999999832
6.0,4.0264,1.9736000000000002
5.0,3.8788,1.1212
4.0,3.9838,0.016199999999999992
4.0,4.0273,-0.027300000000000324
6.0,4.0039,1.9961000000000002
3.0,3.9755,-0.9754999999999998
6.0,5.3128,0.6871999999999998
2.0,2.0,0.0
2.0,2.0,0.0
2.0,4.0158,-2.0157999999999996
6.0,4.0285,1.9714999999999998
6.0,3.6426,2.3574
5.0,3.7878,1.2122000000000002
3.0,4.0462,-1.0461999999999998
6.0,3.968,2.032
5.0,4.177,0.8230000000000004
5.0,4.0626,0.9374000000000002
2.0,2.0,0.0
2.0,2.0,0.0
4.0,3.5833,0.41670000000000007
4.0,4.0954,-0.09539999999999971
5.0,4.4531,0.5468999999999999
6.0,4.0025,1.9974999999999996
2.0,3.1932,-1.1932
4.0,3.9085,0.09149999999999991
5.0,3.9407,1.0593
5.0,3.9717,1.0283000000000002
